,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
1279,333430,KR7333430007,일승,KOSDAQ,중견기업부,4220,2,-20,-0.47,4275,4275,4140,133958,561071569,129666872340,30726747,KSQ
1280,393970,KR7393970009,대진첨단소재,KOSDAQ,벤처기업부,8760,2,-90,-1.02,8810,8910,8700,40402,354078180,129620143200,14796820,KSQ
1281,089470,KR7089470009,HDC현대EP,KOSPI,,4060,1,75,1.88,3995,4065,3985,96396,389519408,129514000000,31900000,STK
1282,413640,KR7413640004,비아이매트릭스,KOSDAQ,벤처기업부,17950,2,-340,-1.86,18300,18480,17320,165344,2925512630,129364573000,7206940,KSQ
1283,019550,KR7019550003,SBI인베스트먼트,KOSDAQ,벤처기업부,797,1,12,1.53,790,798,776,319123,252366747,129167060275,162066575,KSQ
1284,362320,KR7362320004,청담글로벌,KOSDAQ,중견기업부,6120,1,30,0.49,6060,6140,6020,39447,240436520,128833894800,21051290,KSQ
1285,049960,KR7049960008,쎌바이오텍,KOSDAQ,벤처기업부,13680,1,530,4.03,13350,13700,13150,51390,695449275,128592000000,9400000,KSQ
1286,480370,KR7480370006,씨케이솔루션,KOSPI,,11750,1,140,1.21,11620,11830,11490,55850,650189460,128484616750,10934861,STK
1287,411080,KR7411080005,샌즈랩,KOSDAQ,기술성장기업부,8410,1,140,1.69,8330,8500,8240,55822,467830555,128400835580,15267638,KSQ
1288,099440,KR7099440000,스맥,KOSDAQ,우량기업부,3190,2,-65,-2.0,3000,3340,2970,7452633,23294689142,128376426860,40243394,KSQ
1289,347860,KR7347860009,알체라,KOSDAQ,벤처기업부,3315,1,155,4.91,3170,3345,3090,903976,2922963050,128326835715,38710961,KSQ
1290,170920,KR7170920003,엘티씨,KOSDAQ,벤처기업부,12840,2,-130,-1.0,12670,12970,12520,212795,2697154605,128165734200,9981755,KSQ
1291,124560,KR7124560004,태웅로직스,KOSDAQ,우량기업부,3225,1,90,2.87,3150,3260,3135,637393,2044898915,128099937975,39720911,KSQ
1292,003720,KR7003720000,삼영,KOSPI,,3765,1,5,0.13,3735,3790,3720,80897,303692307,128010000000,34000000,STK
1293,315640,KR7315640003,딥노이드,KOSDAQ,기술성장기업부,5700,2,-80,-1.38,5820,5900,5690,105057,601188255,127920927600,22442268,KSQ
1294,149950,KR7149950008,아바텍,KOSDAQ,우량기업부,8190,1,40,0.49,8150,8200,8100,3609,29411000,127825425000,15607500,KSQ
1295,290550,KR7290550003,디케이티,KOSDAQ,우량기업부,6390,1,30,0.47,6460,6460,6330,19008,121000530,127807859700,20001230,KSQ
1296,077500,KR7077500007,유니퀘스트,KOSPI,,5910,1,10,0.17,5870,5920,5850,34977,206112410,127656602820,21600102,STK
1297,086960,KR7086960002,MDS테크,KOSDAQ,중견기업부,1375,1,18,1.33,1357,1389,1341,636083,868176898,127629958500,92821788,KSQ
1298,063160,KR7063160006,종근당바이오,KOSPI,,23250,1,900,4.03,22400,26900,21950,728425,17965457300,127548616500,5485962,STK
1299,382150,KR7382150001,온코크로스,KOSDAQ,기술성장기업부,10660,2,-170,-1.57,10940,10940,10400,109943,1158957445,127365008420,11947937,KSQ
1300,204610,KR7204610000,티쓰리,KOSDAQ,벤처기업부,2075,1,70,3.49,2005,2095,2005,240192,492979585,127242569000,61321720,KSQ
1301,069460,KR7069460004,대호에이엘,KOSPI,,1875,1,34,1.85,1840,1900,1823,460663,861071087,127188800625,67834027,STK
1302,424960,KR7424960003,스마트레이더시스템,KOSDAQ,기술성장기업부,8090,2,-110,-1.34,8200,8250,8080,77165,628559010,126829680600,15677340,KSQ
1303,418420,KR7418420006,라온텍,KOSDAQ,기술성장기업부,4180,2,-20,-0.48,4200,4265,4075,180013,750205733,126810992440,30337558,KSQ
1304,005960,KR7005960000,동부건설,KOSPI,,5520,1,230,4.35,5320,5580,5290,65857,360808215,126665579760,22946663,STK
1305,226400,KR7226400000,오스테오닉,KOSDAQ,기술성장기업부,6130,2,-100,-1.61,6260,6300,6090,122515,752375070,126655614130,20661601,KSQ
1306,214680,KR7214680001,디알텍,KOSDAQ,벤처기업부,1707,1,16,0.95,1698,1716,1685,254178,433027971,126462675078,74084754,KSQ
1307,011690,KR7011690005,와이투솔루션,KOSPI,,3455,1,65,1.92,3430,3480,3350,197395,674141043,126364531270,36574394,STK
1308,248170,KR7248170003,샘표식품,KOSPI,,27650,1,700,2.6,27100,28000,26950,49107,1358232775,126313107900,4568286,STK
1309,163730,KR7163730005,핑거,KOSDAQ,벤처기업부,13480,1,600,4.66,12910,13780,12700,759727,10182094920,126248395840,9365608,KSQ
1310,123420,KR7123420002,위메이드플레이,KOSDAQ,우량기업부,10980,1,70,0.64,11190,11430,10700,700239,7745124305,125938865160,11469842,KSQ
1311,033290,KR7033290008,코웰패션,KOSDAQ,중견기업부,2240,1,20,0.9,2250,2255,2220,20467,45802000,125790114240,56156301,KSQ
1312,102370,KR7102370004,케이옥션,KOSDAQ,기술성장기업부,4610,1,70,1.54,4530,4640,4435,475478,2163440908,125526658100,27229210,KSQ
1313,227840,KR7227840006,현대코퍼레이션홀딩스,KOSPI,,13780,1,350,2.61,13500,13880,13410,33741,464031220,125409520080,9100836,STK
1314,311690,KR7311690002,CJ 바이오사이언스,KOSDAQ,기술성장기업부,9590,1,130,1.37,9380,9740,9380,14800,142002540,125297780580,13065462,KSQ
1315,396470,KR7396470007,워트,KOSDAQ,중견기업부,7770,2,-80,-1.02,7810,7850,7730,19442,150852490,125252400000,16120000,KSQ
1316,278650,KR7278650007,HLB바이오스텝,KOSDAQ,중견기업부,1433,1,10,0.7,1423,1440,1420,124150,177637271,124678937387,87005539,KSQ
1317,014530,KR7014530000,극동유화,KOSPI,,3575,1,45,1.27,3530,3595,3530,279418,996408140,124658176500,34869420,STK
1318,005800,KR7005800008,신영와코루,KOSPI,,13850,1,560,4.21,13400,14060,13180,11585,160048725,124650000000,9000000,STK
1319,175140,KR7175140003,휴먼테크놀로지,KOSDAQ,투자주의환기종목(소속부없음),5020,2,-40,-0.79,5050,5070,4975,36173,181317105,124486020240,24798012,KSQ
1320,299660,KR7299660001,셀리드,KOSDAQ,기술성장기업부,4215,2,-165,-3.77,4370,4370,4165,944336,4008740886,124355048055,29502977,KSQ
1321,002450,KR7002450005,삼익악기,KOSPI,,1367,1,33,2.47,1360,1370,1326,198710,268340235,123755760805,90530915,STK
1322,044990,KR7044990000,에이치엔에스하이텍,KOSDAQ,기술성장기업부,15400,1,100,0.65,15300,15550,15110,17822,274962690,123755385600,8036064,KSQ
1323,045660,KR7045660008,에이텍,KOSDAQ,벤처기업부,14980,2,-10,-0.07,15000,15020,14840,32707,488158970,123734800000,8260000,KSQ
1324,013570,KR7013570007,디와이,KOSPI,,4695,1,80,1.73,4615,4705,4610,35893,167915327,123570676935,26319633,STK
1325,021320,KR7021320007,KCC건설,KOSDAQ,우량기업부,5750,1,280,5.12,5500,5910,5480,95742,554525055,123050000000,21400000,KSQ
1326,448710,KR7448710004,코츠테크놀로지,KOSDAQ,벤처기업부,23350,1,1400,6.38,22900,24150,22350,248468,5832153075,122834753150,5260589,KSQ
1327,220260,KR7220260004,켐트로스,KOSDAQ,우량기업부,4605,2,-55,-1.18,4630,4670,4595,69623,320951745,122301003735,26558307,KSQ
1328,370090,KR7370090003,퓨런티어,KOSDAQ,기술성장기업부,14280,2,-150,-1.04,14450,14500,14280,44695,642602680,122191532400,8556830,KSQ
1329,264450,KR7264450008,유비쿼스,KOSDAQ,우량기업부,8190,1,150,1.87,8040,8200,7980,18864,153261250,122181556770,14918383,KSQ
1330,289860,KR7289860009,지슨,KONEX,일반기업부,7050,1,10,0.14,7180,7180,6980,684,4815180,122173531950,17329579,KNX
1331,015590,KR7015590003,DKME,KOSPI,,515,0,0,0.0,0,0,0,0,0,122045495160,236981544,STK
1332,282720,KR7282720002,금양그린파워,KOSDAQ,우량기업부,10070,2,-50,-0.49,10160,10160,10040,10733,108076430,122043365000,12119500,KSQ
1333,014970,KR7014970008,삼륭물산,KOSDAQ,중견기업부,8050,2,-140,-1.71,8100,8750,8020,3286569,27552324695,121756250000,15125000,KSQ
1334,151910,KR7151910007,퓨처코어,KOSDAQ,관리종목(소속부없음),640,0,0,0.0,0,0,0,0,0,121645902080,190071722,KSQ
1335,023450,KR7023450000,동남합성,KOSPI,,34675,2,-175,-0.5,34850,34850,34650,708,24633300,121362500000,3500000,STK
1336,382800,KR7382800001,지앤비에스 에코,KOSDAQ,우량기업부,3810,1,35,0.93,3815,3855,3760,53299,202954240,121276266210,31831041,KSQ
1337,226590,KR7226590008,엠디바이스,KOSDAQ,기술성장기업부,11460,2,-70,-0.61,11530,11670,11350,51474,590518010,121106804640,10567784,KSQ
1338,023900,KR7023900004,풍국주정,KOSDAQ,우량기업부,9590,1,20,0.21,9530,9650,9530,9200,88312820,120834000000,12600000,KSQ
1339,058850,KR7058850009,KTcs,KOSPI,,2830,1,25,0.89,2815,2835,2805,86374,243626510,120798550000,42685000,STK
1340,264900,KR7264900002,크라운제과,KOSPI,,9640,2,-20,-0.21,9640,9770,9560,37024,357480000,120729914000,12523850,STK
1341,489500,KR7489500009,엘케이켐,KOSDAQ,벤처기업부,19220,2,-170,-0.88,19490,19550,19100,29025,558991550,120664236320,6278056,KSQ
1342,002200,KR7002200004,한국수출포장,KOSPI,,3015,2,-5,-0.17,3005,3035,2990,109979,330892573,120600000000,40000000,STK
1343,317870,KR7317870004,엔바이오니아,KOSDAQ,기술성장기업부,14135,2,-55,-0.39,14180,14180,13690,35515,494046720,120596286250,8531750,KSQ
1344,035610,KR7035610005,솔본,KOSDAQ,벤처기업부,4410,1,110,2.56,4280,4435,4275,87702,384428572,120595846770,27345997,KSQ
1345,099750,KR7099750002,이지케어텍,KOSDAQ,벤처기업부,17640,1,100,0.57,17820,17890,17500,8048,142207070,120565448640,6834776,KSQ
1346,264660,KR7264660002,씨앤지하이테크,KOSDAQ,우량기업부,12400,2,-70,-0.56,12530,12530,12310,15969,197547700,120542532800,9721172,KSQ
1347,317770,KR7317770006,엑스페릭스,KOSDAQ,벤처기업부,3830,2,-10,-0.26,3840,3930,3830,310111,1201495696,120510122720,31464784,KSQ
1348,214390,KR7214390007,경보제약,KOSPI,,5040,1,60,1.2,4985,5080,4955,26954,135167331,120490574400,23906860,STK
1349,093190,KR7093190007,빅솔론,KOSDAQ,우량기업부,6260,1,290,4.86,5980,6260,5980,18384,114043720,120435545300,19238905,KSQ
1350,039560,KR7039560008,다산네트웍스,KOSDAQ,중견기업부,3040,1,45,1.5,3000,3045,2960,82361,247464825,120426502240,39613981,KSQ
1351,011700,KR7011700002,한신기계,KOSPI,,3710,2,-20,-0.54,3735,3765,3665,215616,798221638,120375220210,32446151,STK
1352,451250,KR7451250005,삐아,KOSDAQ,벤처기업부,11930,1,50,0.42,11880,12030,11780,60153,717284525,120372232610,10089877,KSQ
1353,142210,KR7142210004,유니트론텍,KOSDAQ,우량기업부,6250,2,-30,-0.48,6260,6340,6190,114201,713125390,120288075000,19246092,KSQ
1354,321820,KR7321820003,아티스트컴퍼니,KOSDAQ,기술성장기업부,7710,2,-140,-1.78,7890,7890,7630,63160,487264460,120209508960,15591376,KSQ
1355,027050,KR7027050004,코리아나,KOSDAQ,중견기업부,3000,1,155,5.45,2855,3170,2855,8299687,25072229462,120000000000,40000000,KSQ
1356,065500,KR7065500001,오리엔트정공,KOSDAQ,중견기업부,3780,2,-130,-3.32,3945,3945,3750,554010,2101034479,119988207360,31742912,KSQ
1357,021820,KR7021820006,세원정공,KOSPI,,11990,1,430,3.72,11470,12220,11470,55918,661756585,119900000000,10000000,STK
1358,089890,KR7089890008,코세스,KOSDAQ,우량기업부,7210,2,-90,-1.23,7310,7310,7160,18173,130951030,119577576020,16584962,KSQ
1359,065450,KR7065450009,빅텍,KOSDAQ,벤처기업부,4170,1,50,1.21,4160,4195,4140,317408,1322726692,119482176000,28652800,KSQ
1360,214270,KR7214270001,FSN,KOSDAQ,중견기업부,2815,2,-70,-2.43,2905,2955,2765,675257,1918272250,119411745445,42419803,KSQ
1361,010660,KR7010660009,화천기계,KOSPI,,5410,1,70,1.31,5340,5460,5320,173478,937118000,119020000000,22000000,STK
1362,228670,KR7228670006,레이,KOSDAQ,벤처기업부,7660,1,310,4.22,7350,7830,7340,74832,571796140,118829985980,15513053,KSQ
1363,039860,KR7039860002,나노엔텍,KOSDAQ,중견기업부,3700,1,65,1.79,3640,3705,3620,267227,981207705,118807303400,32110082,KSQ
1364,046120,KR7046120002,오르비텍,KOSDAQ,중견기업부,4325,1,135,3.22,4200,4375,4155,927493,3975331145,118719026950,27449486,KSQ
1365,950110,KR8392070007,SBI핀테크솔루션즈,KOSDAQ,외국기업(소속부없음),4930,0,0,0.0,0,0,0,0,0,118579022200,24052540,KSQ
1366,100700,KR7100700004,세운메디칼,KOSDAQ,우량기업부,2700,1,40,1.5,2655,2705,2650,69464,186858240,118260000000,43800000,KSQ
1367,452190,KR7452190002,한빛레이저,KOSDAQ,벤처기업부,5050,2,-20,-0.39,5080,5110,5020,69493,350727440,118001112850,23366557,KSQ
1368,039610,KR7039610001,화성밸브,KOSDAQ,우량기업부,11320,2,-110,-0.96,11490,11640,11200,456384,5215632755,117845728000,10410400,KSQ
1369,000180,KR7000180000,성창기업지주,KOSPI,,1687,1,2,0.12,1692,1695,1665,63924,107456938,117670949200,69751600,STK
1370,115500,KR7115500001,케이씨에스,KOSDAQ,중견기업부,9800,2,-120,-1.21,9940,9950,9700,45142,442286400,117600000000,12000000,KSQ
1371,900250,KYG2115T1076,크리스탈신소재,KOSDAQ,외국기업(소속부없음),900,1,4,0.45,905,905,893,691806,621859712,117576003600,130640004,KSQ
1372,199430,KR7199430000,케이엔알시스템,KOSDAQ,기술성장기업부,10810,1,510,4.95,10280,10920,10060,414083,4388107190,117534027530,10872713,KSQ
1373,049520,KR7049520000,유아이엘,KOSDAQ,우량기업부,3640,1,155,4.45,3520,3660,3480,231697,834799901,117380550560,32247404,KSQ
1374,461030,KR7461030009,아이엠비디엑스,KOSDAQ,기술성장기업부,8370,1,20,0.24,8400,8400,8300,10081,84000680,117328567500,14017750,KSQ
1375,452280,KR7452280001,한선엔지니어링,KOSDAQ,중견기업부,6790,2,-80,-1.16,6870,6900,6730,19852,134604600,117234442500,17265750,KSQ
1376,407400,KR7407400001,꿈비,KOSDAQ,벤처기업부,7910,2,-10,-0.13,8010,8010,7900,63159,501156390,117182963940,14814534,KSQ
1377,079980,KR7079980009,휴비스,KOSPI,,3395,1,55,1.65,3360,3405,3305,72175,243882980,117127500000,34500000,STK
1378,064090,KR7064090004,인크레더블버즈,KOSDAQ,중견기업부,2350,1,5,0.21,2310,2515,2275,481162,1136223961,116895450750,49742745,KSQ
1379,259630,KR7259630002,엠플러스,KOSDAQ,우량기업부,9510,1,450,4.97,9010,9800,9010,290189,2769291875,116805643020,12282402,KSQ
1380,036580,KR7036580009,팜스코,KOSPI,,3175,2,-30,-0.94,3195,3240,3155,85487,273300022,116611219025,36727943,STK
1381,017900,KR7017900002,광전자,KOSPI,,2010,1,10,0.5,1995,2015,1988,56165,112516616,116466963630,57943763,STK
1382,002460,KR7002460004,HS화성,KOSPI,,11470,1,30,0.26,11440,11520,11320,17622,201544230,116420500000,10150000,STK
1383,067830,KR7067830000,세이브존I&C,KOSPI,,2835,1,105,3.85,2745,2850,2715,118994,335296534,116350937325,41040895,STK
1384,309960,KR7309960003,LB인베스트먼트,KOSDAQ,벤처기업부,5010,1,215,4.48,4795,5040,4750,124626,616145040,116318367390,23217239,KSQ
1385,039020,KR7039020003,이건홀딩스,KOSDAQ,중견기업부,5150,2,-30,-0.58,5240,5340,5130,555630,2905994340,116311251350,22584709,KSQ
1386,208370,KR7208370007,셀바스헬스케어,KOSDAQ,벤처기업부,4510,2,-40,-0.88,4550,4555,4500,60261,272260750,116089943640,25740564,KSQ
1387,041590,KR7041590001,플래스크,KOSDAQ,관리종목(소속부없음),2370,0,0,0.0,0,0,0,0,0,116064014460,48972158,KSQ
1388,006660,KR7006660005,삼성공조,KOSPI,,14280,1,150,1.06,14140,14340,14120,38875,554178485,116043763920,8126314,STK
1389,008700,KR7008700007,아남전자,KOSPI,,1503,2,-7,-0.46,1510,1510,1498,163042,244894704,115918604460,77124820,STK
1390,038540,KR7038540001,상상인,KOSDAQ,중견기업부,2095,1,35,1.7,2080,2200,2045,397667,844011390,115912815735,55328313,KSQ
1391,289930,KR7289930000,웨이비스,KOSDAQ,기술성장기업부,9220,1,40,0.44,9220,9390,9110,44807,414231270,115430647460,12519593,KSQ
1392,009300,KR7009300005,삼아제약,KOSDAQ,우량기업부,18120,1,120,0.67,18100,18120,17800,12490,224953370,115424400000,6370000,KSQ
1393,234300,KR7234300002,에스트래픽,KOSDAQ,우량기업부,4180,1,20,0.48,4185,4185,4110,96682,400383855,115034498700,27520215,KSQ
1394,017510,KR7017510009,세명전기,KOSDAQ,중견기업부,7540,2,-50,-0.66,7670,7670,7520,163521,1236403330,114954840000,15246000,KSQ
1395,041520,KR7041520008,이엘씨,KOSDAQ,중견기업부,9410,1,230,2.51,9110,9460,9110,9833,91097110,114695949300,12188730,KSQ
1396,019010,KR7019010008,베뉴지,KOSDAQ,중견기업부,2375,1,15,0.64,2360,2385,2340,9527,22500490,114475000000,48200000,KSQ
1397,034590,KR7034590000,인천도시가스,KOSPI,,26150,1,150,0.58,26100,26200,25950,6960,181713600,114399817100,4374754,STK
1398,417500,KR7417500006,제이아이테크,KOSDAQ,우량기업부,3485,1,5,0.14,3480,3540,3450,39718,138121740,114254832840,32784744,KSQ
1399,042520,KR7042520007,한스바이오메드,KOSDAQ,벤처기업부,8440,2,-250,-2.88,8600,8730,8410,33105,281172585,114162537480,13526367,KSQ
1400,024800,KR7024800005,유성티엔에스,KOSDAQ,우량기업부,3080,1,150,5.12,2930,3080,2900,106158,320869350,114119580960,37051812,KSQ
1401,000105,KR7000101006,유한양행우,KOSPI,,96600,1,1200,1.26,95400,96700,94300,5374,515702700,114078804000,1180940,STK
1402,253840,KR7253840003,수젠텍,KOSDAQ,벤처기업부,6810,1,100,1.49,6760,6830,6670,107347,723616650,114021192000,16743200,KSQ
1403,064290,KR7064290000,인텍플러스,KOSDAQ,벤처기업부,8860,2,-20,-0.23,9090,9090,8800,37930,335470400,113974703320,12863962,KSQ
1404,082850,KR7082850009,우리바이오,KOSDAQ,벤처기업부,2350,3,0,0.0,2355,2370,2330,229621,537872538,113872958300,48456578,KSQ
1405,146320,KR7146320007,비씨엔씨,KOSDAQ,벤처기업부,8880,1,140,1.6,8740,8990,8670,13044,115335710,113645556240,12797923,KSQ
1406,463480,KR7463480004,모티브링크,KOSDAQ,중견기업부,9170,2,-40,-0.43,9160,9240,9110,44931,411532090,113619582860,12390358,KSQ
1407,002780,KR7002780005,진흥기업,KOSPI,,780,1,2,0.26,778,786,774,164970,128700279,113467961100,145471745,STK
1408,017550,KR7017550005,수산세보틱스,KOSPI,,1815,1,10,0.55,1804,1821,1800,76922,139393743,113254420950,62399130,STK
1409,053280,KR7053280004,예스24,KOSDAQ,중견기업부,4530,1,15,0.33,4515,4540,4460,104652,472668155,113250000000,25000000,KSQ
1410,010170,KR7010170009,대한광통신,KOSDAQ,중견기업부,1034,2,-19,-1.8,1060,1124,1015,2448876,2633692870,113234545644,109511166,KSQ
1411,296160,KR7296160005,프로젠,KONEX,일반기업부,7910,1,320,4.22,7740,8180,7690,25991,205740870,113035426630,14290193,KNX
1412,060310,KR7060310000,3S,KOSDAQ,벤처기업부,2125,1,10,0.47,2120,2135,2075,124905,263336788,112750460000,53059040,KSQ
1413,402490,KR7402490007,그린리소스,KOSDAQ,기술성장기업부,13610,2,-60,-0.44,13630,13740,13500,15950,216682320,112683232840,8279444,KSQ
1414,004890,KR7004890000,동일산업,KOSPI,,46450,1,850,1.86,45550,46450,45350,1823,83770650,112651236750,2425215,STK
1415,004310,KR7004310009,현대약품,KOSPI,,3515,1,40,1.15,3485,3520,3460,106430,372406580,112480000000,32000000,STK
1416,475430,KR7475430005,키스트론,KOSDAQ,중견기업부,6300,1,580,10.14,6950,7130,6230,3470324,23557295975,112443093000,17848110,KSQ
1417,110790,KR7110790003,크리스에프앤씨,KOSDAQ,우량기업부,4795,2,-15,-0.31,4875,4875,4780,17633,84587330,112351453200,23430960,KSQ
1418,302550,KR7302550009,리메드,KOSDAQ,기술성장기업부,3535,2,-60,-1.67,3560,3595,3530,57586,204413065,111336691480,31495528,KSQ
1419,216050,KR7216050005,인크로스,KOSDAQ,중견기업부,8660,1,10,0.12,8560,8690,8500,26086,224600535,111222302520,12843222,KSQ
1420,002700,KR7002700003,신일전자,KOSPI,,1565,2,-23,-1.45,1595,1596,1561,1587644,2497386651,111189370365,71047521,STK
1421,066700,KR7066700006,테라젠이텍스,KOSDAQ,벤처기업부,2990,1,15,0.5,2980,3000,2965,63068,187952175,111085604240,37152376,KSQ
1422,225190,KR7225190008,LK삼양,KOSDAQ,중견기업부,2185,1,15,0.69,2175,2220,2165,169311,371528690,110885341400,50748440,KSQ
1423,246710,KR7246710008,티앤알바이오팹,KOSDAQ,기술성장기업부,5120,1,135,2.71,4985,5210,4900,104695,523259945,110319759360,21546828,KSQ
1424,008260,KR7008260002,NI스틸,KOSPI,,3855,3,0,0.0,3875,3885,3835,51647,198940819,110253451035,28600117,STK
1425,131400,KR7131400004,이브이첨단소재,KOSDAQ,벤처기업부,1850,2,-49,-2.58,1899,2000,1841,7681595,14826668871,110241281700,59589882,KSQ
1426,393210,KR7393210000,토마토시스템,KOSDAQ,기술성장기업부,7060,1,100,1.44,6990,7080,6930,106654,748772460,110238680640,15614544,KSQ
1427,322180,KR7322180001,LS티라유텍,KOSDAQ,벤처기업부,5260,3,0,0.0,5260,5310,5210,45852,241307915,110049635840,20921984,KSQ
1428,168330,KR7168330009,내츄럴엔도텍,KOSDAQ,벤처기업부,3460,1,135,4.06,3325,3490,3310,98761,336794595,109871954000,31754900,KSQ
1429,004840,KR7004840005,DRB동일,KOSPI,,5510,1,110,2.04,5400,5580,5360,70787,388041720,109814300000,19930000,STK
1430,357230,KR7357230002,에이치피오,KOSDAQ,우량기업부,2605,2,-20,-0.76,2630,2630,2585,39760,103362000,109643113635,42089487,KSQ
1431,040350,KR7040350001,크레오에스지,KOSDAQ,벤처기업부,567,1,47,9.04,519,593,514,2737710,1540976549,109547418141,193205323,KSQ
1432,011810,KR7011810009,STX,KOSPI,,3530,0,0,0.0,0,0,0,0,0,109493282310,31017927,STK
1433,054670,KR7054670005,대한뉴팜,KOSDAQ,우량기업부,7620,1,70,0.93,7550,7640,7500,55396,419306100,109384490400,14354920,KSQ
1434,083500,KR7083500009,에프엔에스테크,KOSDAQ,우량기업부,12740,1,250,2.0,12490,12900,12380,32268,411381065,109254698280,8575722,KSQ
1435,080580,KR7080580004,오킨스전자,KOSDAQ,벤처기업부,5990,2,-260,-4.16,6300,6300,5930,428042,2573052105,109134673220,18219478,KSQ
1436,012860,KR7012860003,모베이스전자,KOSDAQ,우량기업부,1490,2,-3,-0.2,1495,1495,1476,72141,107129749,109117850930,73233457,KSQ
1437,101140,KR7101140002,인바이오젠,KOSPI,,10850,2,-420,-3.73,11530,11530,10600,17579,192797825,108979743600,10044216,STK
1438,016740,KR7016740003,두올,KOSPI,,3480,1,50,1.46,3445,3490,3405,96734,335027994,108941344320,31304984,STK
1439,396690,KR7396690000,미래에셋글로벌리츠,KOSPI,,2750,1,25,0.92,2725,2750,2710,82602,226383440,108916335000,39605940,STK
1440,011150,KR7011150000,CJ씨푸드,KOSPI,,3030,1,5,0.17,3020,3040,3015,104778,317058190,108870242190,35930773,STK
1441,001080,KR7001080001,만호제강,KOSPI,,26200,1,350,1.35,26150,26400,25850,1751,45611975,108730000000,4150000,STK
1442,073560,KR7073560005,우리손에프앤지,KOSDAQ,우량기업부,1569,1,29,1.88,1542,1570,1531,281512,439586122,108633861867,69237643,KSQ
1443,033230,KR7033230004,인성정보,KOSDAQ,중견기업부,2140,2,-20,-0.93,2180,2180,2110,508088,1079889235,108102913200,50515380,KSQ
1444,228850,KR7228850004,레이언스,KOSDAQ,우량기업부,6510,2,-70,-1.06,6580,6710,6500,16328,106906045,108007501140,16591014,KSQ
1445,125210,KR7125210005,아모그린텍,KOSDAQ,우량기업부,6540,1,100,1.55,6480,6590,6430,87364,569114165,107889006600,16496790,KSQ
1446,056090,KR7056090004,시지메드텍,KOSDAQ,벤처기업부,1043,1,15,1.46,1022,1053,1015,949041,981480618,107699174548,103259036,KSQ
1447,093920,KR7093920007,서원인텍,KOSDAQ,우량기업부,5790,3,0,0.0,5800,5820,5750,17875,103609895,107694000000,18600000,KSQ
1448,445180,KR7445180003,퓨릿,KOSDAQ,중견기업부,6320,2,-70,-1.1,6350,6390,6260,26939,169734060,107687668160,17039188,KSQ
1449,014990,KR7014990006,인디에프,KOSPI,,1432,2,-56,-3.76,1463,1499,1425,901736,1307205283,107561808840,75112995,STK
1450,013310,KR7013310008,아진산업,KOSDAQ,우량기업부,2770,2,-30,-1.07,2800,2800,2760,156829,434362918,107494232140,38806582,KSQ
1451,417790,KR7417790003,트루엔,KOSDAQ,벤처기업부,9760,1,110,1.14,9650,9810,9580,40643,395636190,107356584000,10999650,KSQ
1452,138080,KR7138080007,오이솔루션,KOSDAQ,벤처기업부,10100,1,310,3.17,9880,10240,9660,23733,237027920,107303359500,10624095,KSQ
1453,476080,KR7476080007,M83,KOSDAQ,중견기업부,13780,2,-130,-0.93,14000,14060,13770,48452,671043080,107277300000,7785000,KSQ
1454,000230,KR7000230003,일동홀딩스,KOSPI,,9270,1,530,6.06,8760,10050,8600,2270516,21443085940,106979508000,11540400,STK
1455,261200,KR7261200000,덴티스,KOSDAQ,우량기업부,6750,1,70,1.05,6700,6770,6300,54373,360542340,106715475000,15809700,KSQ
1456,041920,KR7041920000,메디아나,KOSDAQ,우량기업부,5730,1,20,0.35,5710,5730,5590,29276,165453620,106567817790,18598223,KSQ
1457,033320,KR7033320003,제이씨현시스템,KOSDAQ,벤처기업부,5570,1,180,3.34,5390,5680,5380,283322,1576380610,106467386240,19114432,KSQ
1458,001540,KR7001540004,안국약품,KOSDAQ,우량기업부,8150,1,40,0.49,8080,8180,8070,31600,257411970,106295723000,13042420,KSQ
1459,215090,KR7215090002,솔디펜스,KOSDAQ,중견기업부,918,1,97,11.81,821,982,815,20479241,18978180638,106284483990,115778305,KSQ
1460,036630,KR7036630002,세종텔레콤,KOSDAQ,중견기업부,5310,2,-10,-0.19,5320,5340,5270,9805,51969775,106200000000,20000000,KSQ
1461,013520,KR7013520002,화승코퍼레이션,KOSPI,,2120,1,30,1.44,2090,2140,2070,172835,364352734,106108654240,50051252,STK
1462,014790,KR7014790000,HL D&I,KOSPI,,2800,1,75,2.75,2720,2835,2705,80922,226585485,106004082800,37858601,STK
1463,000590,KR7000590000,CS홀딩스,KOSPI,,91600,1,1300,1.44,90300,93100,90200,1435,131791100,105750551200,1154482,STK
1464,032560,KR7032560005,황금에스티,KOSPI,,6210,1,140,2.31,6070,6240,6070,35147,217276835,105570000000,17000000,STK
1465,210120,KR7210120002,캔버스엔,KOSDAQ,중견기업부,4475,2,-120,-2.61,4545,4545,4420,111311,499138110,105532157375,23582605,KSQ
1466,011390,KR7011390002,부산산업,KOSPI,,99700,1,900,0.91,99400,101400,97800,2943,293814300,105283200000,1056000,STK
1467,277880,KR7277880001,티에스아이,KOSDAQ,우량기업부,5200,1,50,0.97,5150,5220,5150,19805,102855090,105072489600,20206248,KSQ
