,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
479,027970,KR7027970003,한국제지,KOSPI,,1052,1,10,0.96,1042,1055,1034,59318,61915577,200257683561,190178237,STK
480,011000,KR7011000007,진원생명과학,KOSPI,,2505,1,35,1.42,2435,2640,2435,428356,1093667635,200097587500,80039035,STK
481,460850,KR7460850001,동국씨엠,KOSPI,,6650,2,-180,-2.64,6870,6890,6640,63558,428503910,199125048960,29898656,STK
482,004380,KR7004380002,삼익THK,KOSPI,,9430,2,-150,-1.57,9490,9840,9400,26101,250338420,198030000000,21000000,STK
483,092790,KR7092790005,넥스틸,KOSPI,,7590,2,-110,-1.43,7700,7860,7560,148372,1136978680,197875220000,26002000,STK
484,011785,KR7011781002,금호석유우,KOSPI,,65700,2,-100,-0.15,65800,65800,64900,3628,237010100,197433635800,3023486,STK
485,293480,KR7293480000,하나제약,KOSPI,,11130,1,80,0.72,11090,11360,11080,23953,268854130,197101971140,17772946,STK
486,004980,KR7004980009,성신양회,KOSPI,,8010,2,-40,-0.5,8070,8150,8000,23009,184836550,196618905460,24516073,STK
487,018470,KR7018470005,조일알미늄,KOSPI,,1558,1,9,0.58,1539,1574,1539,149910,233500013,196279167550,126631721,STK
488,092220,KR7092220003,KEC,KOSPI,,971,2,-1,-0.1,965,993,965,421150,410836195,195744062475,200763141,STK
489,001080,KR7001080001,만호제강,KOSPI,,47150,0,0,0.0,0,0,0,0,0,195672500000,4150000,STK
490,004560,KR7004560009,현대비앤지스틸,KOSPI,,12950,1,180,1.41,12770,13070,12730,27010,348311370,195270602450,15078811,STK
491,037560,KR7037560000,LG헬로비전,KOSPI,,2520,2,-15,-0.59,2510,2550,2510,69920,177010720,195166099800,77446865,STK
492,095720,KR7095720009,웅진씽크빅,KOSPI,,1690,1,1,0.06,1672,1703,1672,64814,109433150,194858596695,115505985,STK
493,339770,KR7339770000,교촌에프앤비,KOSPI,,7740,2,-40,-0.51,7780,7900,7730,29102,226884350,193864510400,24982540,STK
494,071840,KR7071840003,롯데하이마트,KOSPI,,8100,2,-40,-0.49,8150,8160,8080,9906,80282340,191222467200,23607712,STK
495,002390,KR7002390003,한독,KOSPI,,13780,2,-300,-2.13,13940,14390,13770,74116,1038990430,190349661390,13763533,STK
496,001520,KR7001520006,동양,KOSPI,,797,1,1,0.13,796,804,791,96753,77103510,190231198211,238684063,STK
497,005950,KR7005950001,이수화학,KOSPI,,8380,1,20,0.24,8260,8510,8260,69883,586117110,189507643260,22722739,STK
498,107590,KR7107590002,미원홀딩스,KOSPI,,81000,1,2800,3.58,79000,81900,79000,123,9966500,188616000000,2320000,STK
499,462520,KR7462520008,조선내화,KOSPI,,15980,1,50,0.31,15820,16130,15820,3987,63607730,188615722880,11855168,STK
500,008490,KR7008490005,서흥,KOSPI,,16280,2,-200,-1.21,16480,16580,16170,9326,152269980,187535321730,11569113,STK
501,078520,KR7078520004,에이블씨엔씨,KOSPI,,7140,2,-70,-0.97,7270,7410,7140,49191,355931230,187041817590,26014161,STK
502,003060,KR7003060001,에이프로젠바이오로직스,KOSPI,,944,2,-22,-2.28,965,974,939,1089471,1045484967,186900189990,198407845,STK
503,282690,KR7282690007,동아타이어,KOSPI,,13500,0,0,0.0,0,0,0,0,0,185395702500,13733015,STK
504,194370,KR7194370003,제이에스코퍼레이션,KOSPI,,13810,1,210,1.54,13600,13950,13600,32636,448823160,183497869760,13335601,STK
